objectid,parking_type,spaces,x_utm,y_utm,lat,lon
1456995,A - Horquilla,4,723575.4160000002,4370362.800000001,39.4538247781826,-0.40154321461732734
1456996,A - Horquilla,4,723559.4989999998,4370355.634,39.45376440612043,-0.4017304275400355
1456997,A - Horquilla,2,727267.233,4370656.0600000005,39.45549818203765,-0.3585784458873424
1456998,A - Horquilla,2,727279.3310000002,4370663.168,39.45555896892081,-0.3584355568167971
1456999,A - Horquilla,2,726025.7769999998,4372010.356000001,39.46801511219438,-0.37253441803493664
1457000,A - Horquilla,6,724653.3329999996,4370597.717,39.45565884230323,-0.38894847886363154
1457001,A - Horquilla,2,724600.148,4370848.111,39.457926579696576,-0.3894817832690996
1457002,A - Horquilla,4,727153.5810000002,4374936.236,39.4940541513422,-0.3584403952891207
1457003,A - Horquilla,6,727125.5630000001,4374984.523,39.49449618192981,-0.358749432137043
1457004,A - Horquilla,6,727100.2019999996,4374991.4399999995,39.494565138967765,-0.35904170474899283
1457005,A - Horquilla,10,725872.8329999996,4372877.509,39.475860622890146,-0.37401697101381254
1457006,A - Horquilla,4,725968.6160000004,4371290.335000001,39.461549104318635,-0.3734420498146904
1457007,A - Horquilla,2,727047.9289999995,4374744.67,39.49235776296484,-0.3597330636553392
1457008,A - Horquilla,2,727063.3229999999,4374738.876,39.492301547347516,-0.35955620423392143
1457009,A - Horquilla,2,727047.3930000002,4374785.721999999,39.4927274137084,-0.35972530388455315
1457010,A - Horquilla,4,725421.3569999998,4374173.494000001,39.48764436866733,-0.37882249620971936
1457011,A - Horquilla,4,725450.6979999999,4374182.968,39.487721956415776,-0.3784784524572048
1457012,A - Horquilla,4,727097.4989999998,4374037.717,39.48598138742687,-0.3593980778188304
1457013,A - Horquilla,2,727108.5829999996,4374076.800000001,39.486330247982096,-0.3592560106846609
1457014,A - Horquilla,2,724425.8329999996,4370787.967,39.45743065276184,-0.39152608978583325
1457015,A - Horquilla,2,724411.8329999996,4370804.884,39.45758657599731,-0.39168296510627537
1457016,A - Horquilla,4,723799.9989999998,4370387.800000001,39.453991483308435,-0.3989271878455974
1457017,A - Horquilla,4,723739.3799999999,4371251.585000001,39.46178246001905,-0.3993415307542011
1457018,A - Horquilla,12,725062.6169999996,4372142.582,39.469457660465764,-0.38367522335529736
1457019,A - Horquilla,4,723295.5240000002,4373248.679,39.47987424193757,-0.4038273107050014
1457020,A - Horquilla,6,726602.6950000003,4371184.880999999,39.46043326346848,-0.36611489235693406
1457021,A - Horquilla,4,723832.1660000002,4370448.134,39.45452621115838,-0.39853346775268544
1457022,A - Horquilla,2,723853.9579999996,4370450.009,39.45453742479596,-0.3982798085803796
1457023,A - Horquilla,2,725746.3329999996,4374543.800000001,39.490892318402715,-0.3749220022895989
1457024,A - Horquilla,2,725755.8329999996,4374531.800000001,39.49078181166088,-0.3748157056957157
1457025,A - Horquilla,2,724579.4419999998,4374860.7190000005,39.4940504365284,-0.3883710694263315
1457026,A - Horquilla,4,727404.5810000002,4373079.636,39.47727658874778,-0.35615776612054034
1457027,A - Horquilla,4,724293.1639999999,4372332.2190000005,39.47136547306338,-0.3925475623438402
1457028,A - Horquilla,8,729826.1330000004,4373087.039999999,39.47669993740308,-0.3280304173252026
1457029,A - Horquilla,2,729823.5750000002,4373064.081,39.4764939712028,-0.3280680379036751
1457030,A - Horquilla,2,724814.767,4371626.57,39.46487768040485,-0.38672749650175064
1457031,A - Horquilla,2,724787.2479999997,4371647.015000001,39.46506889643255,-0.3870401816791692
1457032,A - Horquilla,4,724383.3329999996,4374240.550000001,39.48851933895348,-0.3908582005629015
1457033,A - Horquilla,6,724063.0120000001,4371893.706,39.46747823036832,-0.39536780200075256
1457034,A - Horquilla,6,724075.9970000004,4371904.282,39.467570048271696,-0.3952134517121253
1457035,A - Horquilla,6,724108.2400000002,4371812.76,39.466737838168335,-0.3948697435934269
1457036,A - Horquilla,8,726326.2309999997,4372652.677999999,39.473717779535896,-0.3688272916839837
1457037,A - Horquilla,4,726864.0310000004,4370046.52,39.450117961977256,-0.36346711407340626
1457038,A - Horquilla,10,723322.1880000001,4371676.807,39.4657183478376,-0.40404384062768334
1457039,A - Horquilla,4,724011.79,4372747.142000001,39.47517359273594,-0.39567607742927874
1457040,A - Horquilla,4,725676.6969999997,4374441.875,39.48999315209132,-0.3757654767934456
1457041,A - Horquilla,8,729249.5219999999,4371614.027000001,39.4635953504139,-0.33523347450287144
1457042,A - Horquilla,4,724288.0530000003,4371627.098999999,39.46501982181871,-0.3928439524836739
1457043,A - Horquilla,4,724352.3870000001,4371609.134,39.464841351161866,-0.39210289097802176
1457044,A - Horquilla,4,723811.415,4372251.694,39.47076604359818,-0.39816958518374856
1457045,A - Horquilla,8,727730.8329999996,4373252.078,39.47874246072825,-0.3523096172705101
1457046,A - Horquilla,6,726119.6469999999,4373435.448999999,39.480817887814005,-0.370961176487763
1457047,A - Horquilla,4,726137.9440000001,4373510.967,39.48149282456501,-0.3707230400139421
1457048,A - Horquilla,4,727151.2400000002,4367685.115,39.42878704574282,-0.360935369891565
1457049,A - Horquilla,6,727465.159,4374036.373,39.48587215865897,-0.3551277961646575
1457050,A - Horquilla,4,729703.6660000002,4372321.856000001,39.46984535504597,-0.32971626874433835
1457051,A - Horquilla,8,729644.0180000002,4362611.772,39.38246171720559,-0.3337439766267422
1457052,A - Horquilla,8,729398.7640000004,4371272.6899999995,39.46048327280631,-0.33361778504176853
1457053,A - Horquilla,6,725003.483,4373691.104,39.48341168506527,-0.3838395558095314
1457054,A - Horquilla,6,724667.0829999996,4371864.634,39.46705910669974,-0.38836236633951066
1457055,A - Horquilla,4,724598.3289999999,4374531.944,39.491086131470844,-0.3882624544437623
1457056,A - Horquilla,2,729049.6950000003,4372616.540999999,39.4726720419141,-0.3372097346014795
1457057,A - Horquilla,4,728929.5930000003,4371768.175000001,39.46506794692389,-0.33889564503668795
1457058,A - Horquilla,2,724309.869,4371237.082,39.461503482756704,-0.3927216940846651
1457059,A - Horquilla,4,728523.2920000004,4371639.601,39.46401860367955,-0.34365780079427316
1457060,A - Horquilla,2,722813.7070000004,4372146.397,39.47007706955084,-0.40979207186821043
1457061,A - Horquilla,4,726915.7790000001,4374532.255999999,39.4904806951771,-0.3613405885010982
1457062,A - Horquilla,2,723087.4579999996,4374325.009,39.489616634198235,-0.4058839112284672
1457063,A - Horquilla,2,723097.9579999996,4374330.759,39.48966566865693,-0.40576000729360473
1457064,A - Horquilla,2,725056.9440000001,4370908.467,39.458350597720774,-0.3841572960204282
1457065,A - Horquilla,2,725043.2769999998,4370909.9120000005,39.458367176267686,-0.38431550558080685
1457066,A - Horquilla,4,725441.1550000003,4374140.886,39.487345671021835,-0.3786035412895246
1457067,A - Horquilla,8,726987.3540000003,4373864.352,39.484449993541034,-0.36073655550349776
1457068,A - Horquilla,6,727095.2769999998,4373852.3379999995,39.48431337494073,-0.3594870378385647
1457069,A - Horquilla,6,724963.4100000001,4373521.392000001,39.48189455268311,-0.38436230009082645
1457070,A - Horquilla,4,724937.0140000004,4373529.375,39.48197331033908,-0.3846662119951738
1457071,A - Horquilla,2,726335.8150000004,4372265.089,39.4702265309492,-0.36884748664629846
1457072,A - Horquilla,2,726385.9299999997,4372265.426000001,39.47021638542034,-0.36826536188428444
1457073,A - Horquilla,2,726397.4840000002,4372265.811000001,39.47021681203908,-0.3681310489372778
1457074,A - Horquilla,4,724095.4160000002,4374394.884,39.48998359320137,-0.3941509755414007
1457075,A - Horquilla,8,724809.0549999997,4373157.578,39.478660128242666,-0.3862778822660252
1457076,A - Horquilla,4,726438.9840000002,4369434.778000001,39.44472342767349,-0.3686093679970578
1457077,A - Horquilla,8,728089.3169999998,4371667.312999999,39.46438311730157,-0.3486877624509426
1457078,A - Horquilla,2,726773.3229999999,4371772.285,39.46567561515324,-0.3639339930669128
1457079,A - Horquilla,4,723719.4869999997,4375055.386,39.49602681565004,-0.3982964168552457
1457080,A - Horquilla,8,727601.6359999999,4372871.182,39.47534820246656,-0.35394019953556566
1457081,A - Horquilla,2,724067.8159999996,4374773.9690000005,39.4934030245167,-0.39434414896215275
1457082,A - Horquilla,4,723993.8530000001,4374857.426999999,39.49417351758292,-0.3951753673743317
1457083,A - Horquilla,2,723971.6140000001,4374878.916999999,39.49437274642256,-0.3954265108633248
1457084,A - Horquilla,2,723976.0489999996,4374878.979,39.49437214951814,-0.39537496523921006
1457085,A - Horquilla,2,723912.0190000003,4374956.3149999995,39.49508494402074,-0.39609286309154423
1457086,A - Horquilla,2,726327.0870000003,4372649.748,39.47369118121418,-0.3688183441920454
1457087,A - Horquilla,8,726752.0140000004,4372633.336999999,39.47343161871775,-0.36388880189800565
1457088,A - Horquilla,6,729344.0549999997,4371873.244999999,39.46590335968151,-0.3340466647650912
1457089,A - Horquilla,2,729367.1660000002,4371871.688999999,39.46588319737803,-0.3337788241886372
1457090,A - Horquilla,2,729366.4440000001,4371866.134,39.46583338997404,-0.3337891177557221
1457091,A - Horquilla,2,725839.4289999995,4375030.683,39.495250365521365,-0.37367550231179714
1457092,A - Horquilla,8,729357.6660000002,4371859.800000001,39.465778717136196,-0.33389322881971567
1457093,A - Horquilla,4,726529.0949999997,4373088.98,39.47759159843994,-0.3663230305007881
1457094,A - Horquilla,2,725624.3329999996,4374829.050000001,39.49349189983371,-0.3762427015355709
1457095,A - Horquilla,4,723372.9919999996,4371372.079,39.46296219994402,-0.40355584943827766
1457096,A - Horquilla,2,724576.9989999998,4372805.300000001,39.47554978266113,-0.38909185816637537
1457097,A - Horquilla,2,724571.2209999999,4372807.4120000005,39.4755703010469,-0.3891582560577371
1457098,A - Horquilla,2,724211.0829999996,4374598.384,39.49178520480541,-0.39273880851763493
1457099,A - Horquilla,4,723941.6660000002,4374914.634,39.49470204308054,-0.3957624359808339
1457100,A - Horquilla,4,724213.9160000002,4374788.467,39.49349544947204,-0.39264194208647163
1457101,A - Horquilla,8,727312.409,4373601.050000001,39.4819941908902,-0.3570505632839985
1457102,A - Horquilla,14,727323.2240000004,4373582.832,39.48182735339779,-0.3569311544784981
1457103,A - Horquilla,2,722897.9510000004,4372338.793,39.47178709019532,-0.40874939117736614
1457104,A - Horquilla,2,722891.4740000004,4372339.729,39.47179719280646,-0.40882430315916973
1457105,A - Horquilla,4,723415.9369999999,4371368.895,39.46292239695882,-0.40305821169794764
1457106,A - Horquilla,8,725188.9560000002,4371159.331,39.4605741687145,-0.38253978620713014
1457107,A - Horquilla,4,727498.2489999998,4371440.800000001,39.46250065560671,-0.35562868718549084
1457108,A - Horquilla,2,726851.2379999999,4371705.002,39.4650494690133,-0.36305206284066477
1457109,A - Horquilla,2,726854.6739999996,4371706.92,39.465065827695106,-0.36301150997506604
1457110,A - Horquilla,2,726889.5449999999,4367215.387,39.424627877256974,-0.36413215298321483
1457111,A - Horquilla,10,725567.824,4374492.666999999,39.49047889496059,-0.37701304900544563
1457112,A - Horquilla,6,724595.6050000004,4371420.293,39.4630781287144,-0.3893420019198007
1457113,A - Horquilla,6,725090.5829999996,4370550.967,39.45512386414883,-0.38388722829497407
1457114,A - Horquilla,6,725922.233,4371105.407,39.45989670962831,-0.3740432483132982
1457115,A - Horquilla,4,728441.4189999998,4372483.534,39.471636514487265,-0.3443195912308906
1457116,A - Horquilla,8,724789.6540000001,4372451.825999999,39.47231256356102,-0.38674108665846024
1457117,A - Horquilla,20,724573.7889999999,4372427.971999999,39.47215419793046,-0.38925617989679395
1457118,A - Horquilla,20,724615.7199999997,4372362.988,39.47155831940042,-0.3887910736648822
1457119,A - Horquilla,6,724615.1380000003,4372345.276000001,39.47139904118355,-0.3888037966344114
1457120,A - Horquilla,4,724544.5650000004,4372323.058,39.47121746500655,-0.38963090191493666
1457121,A - Horquilla,4,733058.8880000003,4354380.9120000005,39.307462755655386,-0.2969944374920249
1457122,A - Horquilla,8,726252.8949999996,4373520.312000001,39.48154672079947,-0.3693846691122213
1457123,A - Horquilla,14,724613.6710000001,4372486.339,39.4726691668542,-0.38877333692539373
1457124,A - Horquilla,14,724625.1569999997,4372446.991,39.47231198832334,-0.38865318729904513
1457125,A - Horquilla,8,724651.6140000001,4372402.220000001,39.47190208856847,-0.3883609923353393
1457126,A - Horquilla,6,724705.1770000001,4372330.960000001,39.471246678369745,-0.38776291709739946
1457127,A - Horquilla,6,724708.0810000002,4372306.785,39.47102831525939,-0.38773733349819633
1457128,A - Horquilla,6,724744.5279999999,4372409.555,39.4719438566522,-0.3872794222277643
1457129,A - Horquilla,10,724773.7740000002,4372438.191,39.47219397896337,-0.38693011157982
1457130,A - Horquilla,10,724629.2829999998,4372341.83,39.47136433152688,-0.3886406786404421
1457131,A - Horquilla,4,728398.7479999997,4372514.153999999,39.47192344680626,-0.3448046677391257
1457132,A - Horquilla,8,726940.9160000002,4372639.467,39.47343700690735,-0.3616928136244201
1457133,A - Horquilla,10,725036.4440000001,4372403.134,39.471809787497584,-0.38389129458782784
1457134,A - Horquilla,4,725265.9340000004,4373298.481000001,39.47980894091843,-0.38092362056946366
1457135,A - Horquilla,2,723810.9450000003,4375054.829,39.49599800482763,-0.39723403947213526
1457136,A - Horquilla,2,723795.3269999996,4375072.881999999,39.496164569219644,-0.3974094264700356
1457137,A - Horquilla,2,723787.3940000003,4375082.377,39.496252100688686,-0.39749840356601773
1457138,A - Horquilla,2,723668.5779999997,4375221.308,39.49753356826013,-0.3988321798731515
1457139,A - Horquilla,4,723675.3250000002,4375214.124,39.49746714816221,-0.3987562029406023
1457140,A - Horquilla,4,724494.8329999996,4374442.467,39.49030774771759,-0.3894949238088678
1457141,A - Horquilla,4,724358.7960000001,4374536.115,39.49118618913773,-0.3910437456907991
1457142,A - Horquilla,4,726414.7450000001,4372409.710000001,39.47150752092195,-0.3678817509472917
1457143,A - Horquilla,8,725511.5829999996,4373242.134,39.47923740904811,-0.37808941664007256
1457144,A - Horquilla,2,723621.0250000004,4372383.898,39.472005539465265,-0.40033643483743264
1457145,A - Horquilla,6,723552.744,4371972.346000001,39.468318758002134,-0.4012673635242371
1457146,A - Horquilla,4,722789.1150000002,4371811.117000001,39.467065444023966,-0.41018963626782773
1457147,A - Horquilla,4,724977.0549999997,4374514.4120000005,39.49082934680174,-0.38386866639137035
1457148,A - Horquilla,2,727797.5839999998,4373321.5,39.47934965802817,-0.35151060623693947
1457149,A - Horquilla,6,727852.4670000002,4371745.396,39.46514865637127,-0.35141148916469234
1457150,A - Horquilla,6,727318.5880000005,4371616.389,39.46412858996946,-0.3576551219181733
1457151,A - Horquilla,6,729517.3090000004,4370109.251,39.44997972766031,-0.3326412457580679
1457152,A - Horquilla,2,725859.3880000003,4374665.967,39.4919622777813,-0.3735672411866683
1457153,A - Horquilla,8,724449.8609999996,4374794.864,39.49349148825755,-0.3898986787093438
1457154,A - Horquilla,2,724237.267,4374824.236,39.49381132696515,-0.39235862316108816
1457155,A - Horquilla,6,726898.1229999997,4370890.416999999,39.45770497364678,-0.36278452562347674
1457156,A - Horquilla,4,725995.0279999999,4372667.312000001,39.473936533443585,-0.372668960410478
1457157,A - Horquilla,4,725545.2829999998,4373281.5940000005,39.47958376218857,-0.3776846418217868
1457158,A - Horquilla,6,726741.9890000001,4373394.396,39.480284596981264,-0.363746487900895
1457159,A - Horquilla,6,724335.3329999996,4368453.967,39.4364451629358,-0.3933608658405036
1457160,A - Horquilla,2,726862.8250000002,4371711.635,39.46510611992927,-0.3629152528562284
1457161,A - Horquilla,2,726893.7510000002,4371729.934,39.4652626806606,-0.3625499000189112
1457162,A - Horquilla,4,727491.4780000001,4371421.876,39.46233210927521,-0.3557137630428779
1457163,A - Horquilla,4,726369.7419999996,4373798.129000001,39.48401664061165,-0.3679331220416409
1457164,A - Horquilla,4,727069.8880000003,4374171.800000001,39.48719555854276,-0.3596731347137292
1457165,A - Horquilla,2,726881.2050000001,4371722.902000001,39.46520269149638,-0.362697982737979
1457166,A - Horquilla,4,726521.5640000002,4373094.071,39.4776394053251,-0.36640877160737556
1457167,A - Horquilla,10,725725.9979999997,4374236.4969999995,39.488131583431,-0.3752623083945218
1457168,A - Horquilla,6,727402.1979999999,4372687.467,39.47374730293038,-0.35631915182157975
1457169,A - Horquilla,2,725754.2479999997,4374128.386,39.4871510497304,-0.3749707564043293
1457170,A - Horquilla,10,724377.3729999997,4375140.052999999,39.49661752600907,-0.39062457367550446
1457171,A - Horquilla,8,724383.2479999997,4375146.052999999,39.49667000044555,-0.39055429671407377
